Customer_ID,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize
1019406,12,S,U,6,M,2,1,C,A
1019407,5,S,S,5,M,9,3,,A
1019408,,,U,,,,,,
1019409,3,,U,1,M,5,2,A,
1019410,8,S,M,2,M,7,,C,B
1019411,,,U,,,,,,
1019412,,M,U,1,M,8,1,,
1019413,15,S,S,3,M,4,1,C,A
1019414,12,S,M,6,M,4,1,,A
1019415,,,U,,,,,,
1019416,15,S,M,6,M,7,2,C,A
1019417,2,S,M,3,M,9,1,I,A
1019418,1,S,M,3,M,9,1,C,A
1019419,9,S,M,3,M,6,1,I,A
1019420,,,U,,,,,,
1019421,8,S,M,5,M,7,2,,A
1019422,2,S,U,4,M,6,2,C,A
1019423,15,S,A,2,M,6,,I,A
1019424,8,S,M,6,M,9,2,,A
1019425,,M,A,6,M,7,,C,
1019426,5,S,M,2,M,7,2,C,A
1019427,2,S,S,3,M,3,1,C,A
1019428,7,M,M,4,M,9,3,C,A
1019429,7,M,A,2,M,9,2,C,B
1019430,3,M,S,1,M,1,1,C,B
1019431,1,S,B,1,M,6,,,A
1019432,,,U,2,M,9,1,G,
1019433,5,S,M,2,M,9,1,C,A
1019434,6,S,A,4,M,9,,,A
1019435,12,S,M,3,M,3,1,C,A
1019436,15,S,M,5,M,6,,C,A
1019437,15,S,M,3,M,9,2,C,A
1019438,2,S,U,4,M,7,1,,A
1019439,,,U,,,,,,
1019440,7,M,M,4,M,6,2,,B
1019441,6,M,M,3,M,9,2,I,E
1019442,4,S,M,3,M,1,,C,A
1019443,10,S,M,2,M,9,1,I,A
1019444,2,M,B,1,M,4,1,C,C
1019445,10,S,M,3,M,3,2,,A
1019446,,,U,,,,,,
1019447,,,U,,,,,,
1019448,12,S,M,2,M,9,1,,A
1019449,,,U,,,,,,
1019450,,,U,,,,,,
1019451,,M,U,3,M,6,2,C,
1019452,,,U,,,,,,
1019453,15,S,M,5,M,7,2,I,A
1019454,1,S,A,5,M,9,1,,L
1019455,13,,U,2,M,9,2,I,
1019456,1,,U,1,M,5,,C,
1019457,,,U,,,,,,
1019458,,,U,,,,,,
1019459,15,S,M,3,M,9,,C,A
1019460,,M,S,1,M,5,,C,
1019461,8,S,M,1,M,4,2,C,A
1019462,6,,S,2,M,3,,C,
1019463,1,S,M,6,M,7,2,C,A
1019464,0,M,M,1,M,9,,C,J
1019465,2,S,M,3,M,7,1,I,A
1019466,4,S,M,3,M,9,1,C,A
1019467,11,S,M,6,M,6,3,,A
1019468,15,S,M,6,M,6,,,A
1019469,14,S,M,4,M,7,3,C,A
1019470,2,S,S,2,M,6,1,C,A
1019471,15,,M,3,M,3,,C,
1019472,15,S,S,6,M,8,2,C,A
1019473,10,S,M,5,M,6,2,I,
1019474,,,U,,,,,,
1019475,,,U,,,,,,
1019476,1,,S,1,M,7,1,C,
1019477,,,U,,,,,,
1019478,10,M,S,2,M,3,1,C,B
1019479,1,S,M,2,M,9,1,C,A
1019480,1,S,S,2,M,4,1,I,A
1019481,8,M,S,1,M,6,,C,F
1019482,4,S,M,5,M,5,2,C,A
1019483,3,S,M,4,M,6,1,C,A
1019484,5,S,M,3,M,7,1,B,A
1019485,,,U,1,M,,,C,
1019486,1,S,U,2,M,3,2,C,A
1019487,4,S,M,3,M,9,2,C,A
1019488,,M,U,2,M,8,1,C,
1019489,8,M,A,2,M,4,1,C,N
1019490,,,U,,,,,,
1019491,15,S,M,6,M,9,3,,A
1019492,8,S,U,2,M,4,,,A
1019493,15,S,M,4,M,9,,,A
1019494,,,U,,,,,,
1019495,15,S,M,4,M,6,,C,
1019496,1,S,M,2,M,6,2,I,A
1019497,,,U,,,,,,
1019498,15,S,M,2,M,9,2,C,A
1019499,15,S,U,2,M,8,1,C,A
1019500,8,S,M,3,M,9,2,C,A
1019501,7,S,M,5,M,6,,I,A
1019502,,,U,,,,,,
1019503,15,S,M,3,M,7,,I,A
1019504,5,M,S,4,M,7,2,C,B
1019505,11,S,M,3,M,6,2,I,
1019506,11,S,M,5,M,6,2,C,A
1019507,15,S,U,2,M,7,1,C,A
1019508,2,S,M,3,M,5,1,C,A
1019509,1,M,U,1,M,6,,A,
1019510,15,M,M,6,M,5,2,B,B
1019511,11,S,U,3,M,7,2,I,B
1019512,8,M,U,2,M,2,1,G,O
1019513,,,,,,,,,
1019514,15,S,M,3,M,9,,C,A
1019515,1,S,S,4,M,1,2,C,A
1019516,1,M,B,1,M,6,1,C,
1019517,2,,U,2,M,9,,C,
1019518,1,S,B,1,M,1,1,C,A
1019519,,,,,,,,,
1019520,12,S,M,3,M,6,2,C,A
1019521,0,M,B,1,M,1,,A,J
1019522,4,,U,2,M,5,2,B,
1019523,1,S,U,2,M,4,2,C,A
1019524,,,U,,,,,,
1019525,4,S,M,2,M,7,,C,A
1019526,,,U,1,M,8,,C,
1019527,12,S,M,1,M,6,1,C,A
1019528,,,U,1,M,6,,C,
1019529,0,M,B,1,M,5,,A,O
1019530,6,S,M,2,M,6,2,C,A
1019531,,,U,,,,,,
1019532,8,M,U,5,M,3,1,I,A
1019533,,,U,,,,,,
1019534,11,M,M,3,M,4,2,C,A
1019535,,,U,,,,,,
1019536,15,S,U,3,M,3,,H,A
1019537,,,U,,,,,,
1019538,2,S,M,2,M,7,1,C,A
1019539,7,M,S,2,M,1,,C,E
1019540,,,U,,,,,,
1019541,15,M,S,6,M,3,2,,M
1019542,,,B,1,M,5,,C,
1019543,,,U,,,,,,
1019544,,,B,1,M,7,,C,
1019545,13,S,M,2,M,6,,I,A
1019546,,,S,1,M,,,,
1019547,4,S,M,2,M,6,2,C,A
1019548,1,S,U,2,M,8,,I,A
1019549,8,S,S,2,M,4,1,I,A
1019550,,,,,,,,,
1019551,2,M,M,1,M,4,1,C,B
1019552,,M,B,1,M,7,,C,
1019553,5,S,M,1,M,4,1,C,A
1019554,4,S,U,4,M,7,,,A
1019555,8,S,M,1,M,3,2,C,A
1019556,6,S,M,2,M,9,1,C,A
1019557,6,S,M,3,M,7,1,I,A
1019558,0,S,U,2,M,7,1,G,A
1019559,2,S,M,2,M,9,1,C,A
1019560,1,M,S,2,M,6,2,C,B
1019561,4,S,M,3,M,9,2,,A
1019562,15,S,M,3,M,3,1,C,A
1019563,15,S,M,6,M,3,1,I,A
1019564,7,M,S,2,M,1,,C,J
1019565,4,S,M,2,M,5,1,I,A
1019566,4,,S,1,M,6,1,C,
1019567,12,S,M,4,M,9,,C,A
1019568,,,U,,,,,,
1019569,15,S,M,4,M,9,2,I,A
1019570,8,S,M,4,M,9,2,C,A
1019571,2,S,M,2,M,9,2,C,A
1019572,,,S,2,M,9,2,,
1019573,15,M,U,2,M,6,1,C,K
1019574,4,S,M,3,M,7,1,I,A
1019575,9,S,S,6,M,5,1,,A
1019576,9,S,M,5,M,8,1,,A
1019577,,,U,,M,,,,
1019578,8,,S,3,M,6,,A,
1019579,3,S,B,1,M,6,2,C,A
1019580,8,S,M,3,M,7,2,,A
1019581,0,M,U,1,M,6,,B,B
1019582,,,U,,,,,,
1019583,,,U,,,,,,
1019584,1,S,M,5,M,1,2,C,A
1019585,1,M,B,1,M,6,1,C,K
1019586,2,S,M,6,M,9,2,,A
1019587,12,M,S,1,M,5,1,C,O
1019588,14,M,M,6,M,4,,I,I
1019589,12,S,M,1,M,8,,C,A
1019590,3,S,A,6,M,9,1,I,A
1019591,11,M,S,6,M,2,3,I,B
1019592,15,S,S,4,M,3,1,,A
1019593,,,U,1,M,6,2,C,
1019594,4,S,M,2,M,8,,C,A
1019595,,,,,,,,,
1019596,15,S,M,5,M,7,2,I,A
1019597,5,S,B,1,M,7,1,C,A
1019598,6,S,M,5,M,8,,C,A
1019599,2,M,S,4,M,9,1,C,B
1019600,,,U,,,,,,
1019601,7,S,M,4,M,9,2,C,A
1019602,15,S,M,4,M,4,,C,A
1019603,1,S,M,1,M,6,,C,A
1019604,7,M,B,1,M,6,,C,O
1019605,3,M,U,1,M,7,,A,
1019606,12,S,M,5,M,6,2,I,A
1019607,3,M,U,2,M,5,3,C,H
1019608,1,S,M,2,M,7,2,C,A
1019609,0,M,B,1,M,6,2,A,B
1019610,,,U,,,,,,
1019611,15,S,M,5,M,9,,,A
1019612,6,M,U,2,M,7,,,B
1019613,9,S,U,6,M,8,1,H,
1019614,,,U,2,M,7,,,
1019615,15,S,M,3,M,7,1,,A
1019616,15,S,M,1,M,2,,C,A
1019617,0,S,U,1,M,4,1,,A
1019618,,M,S,1,M,6,,A,
1019619,11,M,S,2,M,4,2,G,B
1019620,4,M,U,3,M,7,1,G,O
1019621,1,S,M,2,M,8,2,C,A
1019622,4,S,B,1,M,8,2,C,A
1019623,,,U,,,,,,
1019624,,,U,,,,,,
1019625,1,S,M,6,M,7,3,,A
1019626,10,S,B,1,M,6,1,,A
1019627,,,U,,,,,,
1019628,5,S,S,1,M,3,1,C,
1019629,6,S,M,5,M,6,2,C,A
1019630,15,S,S,6,M,6,1,C,A
1019631,1,S,S,3,M,5,1,,A
1019632,15,S,S,4,M,3,1,C,A
1019633,5,M,A,2,M,8,1,I,B
1019634,8,S,U,3,M,7,,C,A
1019635,15,S,M,4,M,9,1,I,A
1019636,1,,S,4,M,5,1,,
1019637,6,S,M,4,M,9,2,,A
1019638,13,S,M,4,M,8,2,C,A
1019639,12,S,S,4,M,8,3,C,A
1019640,2,S,A,2,M,8,2,I,A
1019641,,,U,1,M,6,2,C,
1019642,,,U,,,,,,
1019643,4,S,M,1,M,9,1,C,A
1019644,2,M,M,1,M,5,,C,K
1019645,15,S,U,2,M,3,2,C,A
1019646,1,M,M,1,M,6,2,C,B
1019647,10,M,S,1,M,8,1,C,B
1019648,3,S,S,1,M,5,1,C,A
1019649,8,S,M,2,M,9,,C,A
1019650,15,S,S,5,M,4,,,A
1019651,8,S,S,3,M,9,,,A
1019652,5,S,A,4,M,6,2,C,A
1019653,15,S,M,2,M,5,2,I,A
1019654,15,S,U,3,M,8,3,I,A
1019655,1,M,U,2,M,7,1,C,E
1019656,7,M,A,6,M,2,2,,B
1019657,2,M,U,3,M,6,3,B,C
1019658,15,S,M,4,M,8,2,I,A
1019659,3,S,S,6,M,8,2,,A
1019660,3,S,B,1,M,5,,A,A
1019661,,M,U,1,M,6,,A,
1019662,4,M,S,4,M,3,1,I,O
1019663,5,S,M,2,M,8,,C,A
1019664,12,M,S,1,M,6,,C,J
1019665,2,M,M,1,M,6,1,C,K
1019666,1,S,M,3,M,4,2,I,A
1019667,11,S,S,2,M,7,,C,A
1019668,,,U,,,,,,
1019669,4,S,B,1,M,7,2,C,A
1019670,3,S,M,3,M,6,1,I,A
1019671,13,M,U,3,M,4,1,I,C
1019672,,,U,1,M,8,1,C,
1019673,5,M,M,1,M,8,1,C,O
1019674,9,S,M,3,M,5,1,,A
1019675,15,S,M,3,M,7,2,,A
1019676,4,S,M,2,M,3,,C,A
1019677,1,S,A,2,M,6,,C,A
1019678,5,S,S,2,M,6,1,B,A
1019679,8,,U,1,M,7,1,A,
1019680,0,S,U,3,M,5,,,A
1019681,2,M,S,3,M,6,2,C,D
1019682,8,S,S,1,M,5,2,C,A
1019683,4,M,B,1,M,3,1,A,C
1019684,8,S,M,2,M,4,2,I,A
1019685,4,S,M,2,M,7,1,C,A
1019686,6,,S,2,M,6,,C,
1019687,5,S,A,3,M,9,1,C,A
1019688,,,U,,,,,,
1019689,2,S,M,5,M,7,,I,A
1019690,5,S,M,5,M,9,1,C,A
1019691,0,M,S,1,M,4,1,B,M
1019692,2,S,A,2,M,6,1,C,A
1019693,,,U,,,,,,
1019694,2,S,U,2,M,8,,C,A
1019695,9,,U,1,M,8,2,A,
1019696,12,S,M,5,M,6,2,C,A
1019697,4,S,A,2,M,7,2,,A
1019698,9,S,M,4,M,7,,,A
1019699,10,S,M,3,M,7,1,C,A
1019700,,,U,,,,,,
1019701,5,M,S,1,M,1,2,C,B
1019702,15,S,M,4,M,8,1,C,A
1019703,1,S,S,2,M,4,2,C,
1019704,2,S,S,2,M,5,,B,A
1019705,0,S,A,2,M,7,2,C,A
1019706,15,S,S,6,M,9,2,I,A
1019707,1,S,A,2,M,7,1,I,A
1019708,7,S,M,5,M,9,3,,A
1019709,,,U,,,,,,
1019710,5,M,U,2,M,4,,C,J
1019711,6,M,A,2,M,3,1,C,O
1019712,4,M,B,1,M,4,,C,I
1019713,2,M,B,1,M,9,,C,F
1019714,,,U,,,,,,
1019715,4,,U,2,M,5,1,C,
1019716,2,S,A,2,M,5,1,B,A
1019717,7,S,U,2,M,5,1,C,A
1019718,3,S,S,6,M,1,1,,A
1019719,3,S,U,6,M,4,,C,A
1019720,13,S,M,3,M,7,1,,A
1019721,2,,U,,M,2,,,
1019722,,,U,,,,,,
1019723,,,U,,,,,,
1019724,,,U,,,,,,
1019725,12,S,M,5,M,9,3,,A
1019726,1,S,S,2,M,2,,C,
1019727,9,,B,1,M,6,1,A,
1019728,,,U,,,,,,
1019729,5,M,B,1,M,4,,A,B
1019730,13,S,M,3,M,6,2,C,A
1019731,,,U,,,,,,
1019732,8,S,M,3,M,7,3,C,A
1019733,1,M,M,2,M,5,,C,B
1019734,9,S,M,3,M,8,2,C,A
1019735,,,U,,,,,,
1019736,2,M,S,2,M,4,,I,D
1019737,5,S,M,5,M,9,3,I,A
1019738,1,S,B,1,M,6,,A,A
1019739,5,S,M,2,M,6,1,C,A
1019740,,,U,,,,,,
1019741,7,S,A,2,M,9,1,I,A
1019742,,,U,,,,,,
1019743,5,S,M,2,M,7,1,I,A
1019744,15,S,M,4,M,8,1,C,A
1019745,3,S,M,2,M,5,1,C,A
1019746,2,,M,6,M,4,1,,
1019747,,,U,,,,,,
1019748,4,S,M,2,M,9,1,C,A
1019749,15,S,M,2,M,6,,C,A
1019750,3,M,A,6,M,6,,C,N
1019751,5,S,U,2,M,6,2,I,A
1019752,2,S,S,5,M,9,2,C,A
1019753,10,S,S,3,M,1,1,I,A
1019754,1,M,B,1,M,5,,C,O
1019755,7,S,M,4,M,5,3,I,A
1019756,2,M,B,1,M,6,3,C,J
1019757,,,U,,,,,,
1019758,3,S,A,2,M,8,2,I,A
1019759,5,S,M,3,M,9,2,C,A
1019760,6,S,M,4,M,4,3,C,A
1019761,15,S,S,6,M,7,2,,A
1019762,1,,S,1,M,6,1,,
1019763,,,U,,,,,,
1019764,2,M,M,1,M,7,,C,D
1019765,2,M,S,1,M,2,,C,J
1019766,7,S,A,3,M,7,2,,A
1019767,,,S,1,M,,,C,
1019768,9,S,U,2,M,6,,C,A
1019769,,,U,,,,,,
1019770,,,U,,,,,,
1019771,,,U,,,,,,
1019772,,,U,1,M,,,C,
1019773,0,M,A,2,M,6,,B,K
1019774,,,U,,,,,,
1019775,,,U,2,M,8,,G,
1019776,4,S,A,2,M,6,2,I,A
1019777,7,S,S,4,M,4,,,A
1019778,6,M,M,3,M,7,1,C,M
1019779,12,S,U,2,M,9,2,C,A
1019780,7,S,M,3,M,7,2,I,A
1019781,3,S,S,2,M,8,1,C,A
1019782,1,M,S,3,M,4,,C,O
1019783,7,S,M,2,M,9,2,C,A
1019784,2,M,B,1,M,5,,C,J
1019785,2,M,M,1,M,6,1,C,J
1019786,1,S,B,1,M,5,1,C,A
1019787,2,S,U,2,M,6,2,I,A
1019788,1,S,U,2,M,6,1,C,A
1019789,,,U,1,M,4,,C,
1019790,9,M,A,4,M,9,1,C,N
1019791,7,S,M,3,M,8,1,I,A
1019792,1,S,B,1,M,4,1,B,A
1019793,4,S,A,2,M,9,,I,A
1019794,2,M,M,2,M,9,2,C,B
1019795,14,S,M,5,M,6,2,C,A
1019796,3,M,S,6,M,3,3,,N
1019797,1,S,A,2,M,3,1,I,A
1019798,11,S,M,2,M,6,1,I,A
1019799,15,S,M,6,M,4,2,,A
1019800,3,S,M,3,M,8,2,C,A
1019801,4,S,M,2,M,6,2,I,A
1019802,13,S,M,2,M,4,1,I,A
1019803,4,S,M,4,M,7,2,C,A
1019804,,,U,,,,,,
1019805,2,S,M,2,M,9,,I,A
1019806,3,S,M,2,M,9,2,,A
1019807,5,,B,1,M,7,,C,
1019808,9,M,M,4,M,9,2,I,A
1019809,14,M,S,1,M,5,,C,A
1019810,4,S,M,3,M,9,1,I,A
1019811,4,S,S,6,M,2,2,,A
1019812,6,S,M,3,M,6,2,I,A
1019813,11,S,M,3,M,6,,C,A
1019814,15,S,M,2,M,6,1,C,A
1019815,7,S,U,3,M,4,1,I,A
1019816,2,S,A,3,M,9,1,I,A
1019817,,,U,,,,,,
1019818,1,S,U,3,M,7,1,C,A
1019819,,,U,,,,,,
1019820,,M,S,1,M,4,1,C,
1019821,2,S,M,3,M,4,1,I,A
1019822,,,U,,,,,,
1019823,4,S,A,2,M,3,2,C,A
1019824,2,M,S,1,M,1,,C,A
1019825,,M,S,1,M,6,,A,
1019826,6,M,S,1,M,5,2,C,O
1019827,1,S,U,1,M,4,,,A
1019828,13,S,M,3,M,6,2,C,A
1019829,2,M,S,1,M,5,2,A,J
1019830,1,S,B,1,M,6,1,C,A
1019831,3,M,M,1,M,4,1,,N
1019832,,,U,,,,,,
1019833,1,S,S,1,M,8,1,B,A
1019834,6,S,S,4,M,4,1,,A
1019835,8,S,S,3,M,7,1,C,A
1019836,,,U,,,,,,
1019837,2,M,S,1,M,4,,C,B
1019838,6,S,M,1,M,5,1,B,A
1019839,7,S,M,2,M,7,1,C,A
1019840,,M,B,1,M,6,1,C,
1019841,,,U,,,,,,
1019842,12,S,A,2,M,6,2,I,A
1019843,,,U,,,,,,
1019844,,,U,,,,,,
1019845,7,M,M,2,M,7,1,C,B
1019846,,,U,,,,,,
1019847,1,S,S,2,M,3,,I,A
1019848,4,S,M,2,M,6,2,C,A
1019849,,,U,,,,,,
1019850,10,S,M,3,M,7,1,C,A
1019851,,,U,,,,,,
1019852,3,M,A,2,M,6,,C,H
1019853,10,S,M,3,M,4,,C,B
1019854,,,U,,,,,,
1019855,1,,S,2,M,6,,G,
1019856,,M,M,2,M,5,,I,
1019857,3,M,S,2,M,3,,C,J
1019858,1,S,B,1,M,8,1,C,A
1019859,,,U,,,,,,
1019860,1,M,B,1,M,6,2,C,N
1019861,9,S,M,3,M,7,1,C,A
1019862,9,S,A,6,M,9,1,,A
1019863,7,,S,2,M,3,,C,
1019864,12,,M,3,M,5,2,C,
1019865,15,S,S,3,M,5,1,,A
1019866,15,S,S,4,M,6,1,I,A
1019867,15,S,M,4,M,9,3,C,A
1019868,,,U,1,M,,,,
1019869,2,S,M,2,M,9,1,C,A
1019870,,,U,,,,,,
1019871,,,U,,,,,,
1019872,9,S,M,2,M,4,2,C,A
1019873,2,S,M,2,M,7,1,C,A
1019874,2,S,B,1,M,1,,C,A
1019875,0,M,S,1,M,4,,C,C
1019876,6,S,U,2,M,7,1,I,A
1019877,4,M,M,6,M,4,,,A
1019878,4,S,M,5,M,9,,,A
1019879,,M,S,1,M,9,1,C,
1019880,4,S,M,3,M,8,1,,A
1019881,15,S,M,3,M,9,1,C,A
1019882,7,S,S,5,M,9,2,C,A
1019883,,,U,1,M,,,C,
1019884,7,S,M,2,M,7,2,C,A
1019885,13,S,B,1,M,6,1,C,A
1019886,,,B,1,M,2,1,,
1019887,15,S,M,5,M,3,2,C,A
1019888,,,U,1,M,,,A,
1019889,14,S,S,1,M,4,2,C,A
1019890,3,S,U,1,M,3,,A,A
1019891,7,M,U,3,M,2,1,C,C
1019892,3,S,B,1,M,5,,C,A
1019893,0,S,U,,M,,,,
1019894,2,S,M,2,M,7,,I,A
1019895,0,S,B,1,M,1,2,,A
1019896,2,S,S,5,M,9,,,A
1019897,,,B,1,M,6,2,C,
1019898,14,S,M,1,M,7,,C,A
1019899,9,S,M,5,M,6,2,I,A
1019900,13,S,M,6,M,9,3,,A
1019901,5,S,M,2,M,5,1,I,A
1019902,7,M,A,6,M,6,1,,A
1019903,11,S,M,3,M,7,,I,A
1019904,2,S,M,5,M,7,1,C,A
1019905,2,M,B,1,M,1,,A,G
1019906,15,S,M,6,M,8,2,,
1019907,12,S,S,2,M,9,,C,A
1019908,5,S,A,2,M,5,,I,A
1019909,7,S,M,3,M,6,1,C,
1019910,,,U,,,,,,
1019911,10,,B,1,M,1,,C,
1019912,,,U,,M,,,,
1019913,7,S,M,2,M,6,,C,A
1019914,8,S,A,2,M,7,1,C,A
1019915,7,S,M,3,M,9,2,I,A
1019916,,,U,,M,,,,
1019917,,M,S,1,M,6,,C,
1019918,4,M,S,1,M,4,1,C,J
1019919,1,M,S,1,M,4,1,C,O
1019920,1,M,S,1,M,4,,C,
1019921,1,S,M,2,M,7,1,C,A
1019922,3,M,S,2,M,3,1,C,B
1019923,3,M,B,1,M,1,,A,I
1019924,,,U,,,,,,
1019925,2,M,M,1,M,9,,C,D
1019926,,,U,,,,,,
1019927,2,S,S,4,M,6,1,I,A
1019928,,,U,,M,,,,
1019929,,,U,1,M,9,,C,
1019930,1,S,S,4,M,7,1,,A
1019931,,,U,,,,,,
1019932,1,S,M,3,M,6,,C,A
1019933,6,S,M,4,M,9,2,C,A
1019934,2,S,S,1,M,8,1,C,B
1019935,8,S,U,2,M,6,1,C,A
1019936,9,S,M,5,M,2,,C,A
1019937,8,S,S,3,M,4,,I,A
1019938,4,S,B,1,M,7,1,C,A
1019939,,,U,,,,,,
1019940,,,U,,,,,,
1019941,1,S,M,6,M,4,1,C,A
1019942,15,M,M,4,M,7,2,,B
1019943,1,S,S,1,M,6,,A,A
1019944,,,U,,,,,,
1019945,7,M,S,1,M,6,1,C,N
1019946,1,S,M,2,M,6,2,C,A
1019947,13,S,M,4,M,7,2,I,A
1019948,,,U,,,,,,
1019949,3,S,S,6,M,4,2,I,A
1019950,1,M,B,1,M,7,,C,B
1019951,6,S,M,5,M,6,3,,A
1019952,6,S,U,2,M,4,3,I,A
1019953,5,M,S,2,M,3,1,I,K
1019954,3,S,M,2,M,3,1,C,A
1019955,9,S,M,3,M,6,2,C,A
1019956,9,S,M,2,M,5,1,I,
1019957,15,S,M,3,M,6,,I,A
1019958,15,S,U,3,M,1,,C,A
1019959,13,S,M,2,M,7,2,,A
1019960,,,U,,,,,,
1019961,,,U,,,,,,
1019962,1,M,S,1,M,1,,C,C
1019963,4,S,M,2,M,6,1,C,A
1019964,3,,S,2,M,7,,A,
1019965,0,M,U,1,M,1,,B,N
1019966,15,S,S,4,M,5,2,C,A
1019967,5,S,M,3,M,9,1,I,A
1019968,13,S,M,3,M,5,1,C,A
1019969,0,M,B,1,M,5,,C,M
1019970,3,S,U,2,M,6,1,C,A
1019971,1,M,S,4,M,6,1,,B
1019972,15,S,S,1,M,8,2,C,A
1019973,1,M,B,1,M,3,2,A,B
1019974,8,S,U,4,M,6,2,I,A
1019975,5,S,M,3,M,2,2,,A
1019976,15,S,M,3,M,4,,C,A
1019977,14,S,M,5,M,5,2,C,A
1019978,,,U,,,,,,
1019979,2,M,B,1,M,9,,C,B
1019980,,M,S,1,M,5,,C,
1019981,0,S,A,2,M,3,1,C,A
1019982,,,,,,,,,
1019983,9,S,U,3,M,6,1,,A
1019984,8,M,S,2,M,6,1,C,O
1019985,0,M,U,1,M,3,1,B,B
1019986,8,S,M,5,M,8,2,I,A
1019987,,M,S,1,M,4,1,C,
1019988,14,S,M,4,M,6,3,C,A
1019989,,M,U,2,M,7,1,C,
1019990,,,U,,,,,,
1019991,7,S,M,6,M,7,3,C,A
1019992,5,S,M,4,M,9,2,C,A
1019993,2,S,B,1,M,1,,C,A
1019994,6,S,S,2,M,5,2,C,A
1019995,15,S,M,6,M,7,,I,A
1019996,1,M,S,3,M,1,,C,A
1019997,15,S,M,3,M,9,3,C,A
1019998,1,M,M,4,M,9,2,C,O
1019999,,,U,,,,,,
1020000,1,S,M,3,M,9,,B,A
1020001,4,M,S,1,M,7,1,C,O
1020002,4,S,U,3,M,3,1,C,
1020003,5,M,S,2,M,4,1,I,K
1020004,1,S,A,2,M,6,2,I,A
1020005,15,S,S,3,M,8,2,,A
1020006,1,S,M,2,M,8,1,C,A
1020007,3,M,M,2,M,9,2,C,J
1020008,5,S,M,4,M,6,3,I,A
1020009,5,S,M,3,M,7,2,,A
1020010,9,M,B,1,M,1,1,A,B
1020011,1,S,M,4,M,9,2,,A
1020012,7,M,A,2,M,7,1,C,
1020013,3,M,S,1,M,7,1,C,O
1020014,,,U,,,,,,
1020015,3,M,A,2,M,6,1,C,B
1020016,15,S,S,3,M,1,1,,A
1020017,1,S,B,1,M,1,,B,A
1020018,,,U,,,,,,
1020019,15,M,M,3,M,6,,,C
1020020,1,S,B,1,M,7,1,C,A
1020021,5,S,M,4,M,6,1,C,A
1020022,2,M,S,1,M,4,1,C,J
1020023,9,,U,1,M,9,,,
1020024,,,U,,,,,,
1020025,,,A,4,M,,,I,
1020026,0,M,U,2,M,7,1,C,B
1020027,,,U,,,,,,
1020028,1,M,S,3,M,3,1,I,
1020029,5,M,S,1,M,9,1,C,B
1020030,4,S,U,2,M,5,2,I,A
1020031,4,M,S,1,M,6,1,C,G
1020032,7,S,M,5,M,4,1,C,A
1020033,7,S,S,2,M,2,2,G,A
1020034,,M,S,2,M,6,,C,
1020035,,,S,2,M,6,,,
1020036,2,,B,1,M,9,,C,
1020037,6,S,S,2,M,4,,C,A
1020038,14,S,M,5,M,9,1,C,A
1020039,10,S,U,2,M,5,,G,A
1020040,9,S,M,1,M,6,,,A
1020041,2,,U,2,M,4,,G,
1020042,3,M,B,1,M,7,,C,N
1020043,,,U,1,M,9,2,A,
1020044,1,,U,3,M,9,2,C,
1020045,2,S,M,2,M,6,2,B,A
1020046,1,S,B,1,M,2,,C,A
1020047,15,S,M,1,M,9,,B,A
1020048,1,S,U,2,M,9,1,C,A
1020049,15,S,S,2,M,6,1,C,A
1020050,15,S,M,4,M,9,2,,A
1020051,10,S,M,3,M,9,1,C,A
1020052,14,S,M,4,M,6,1,I,A
1020053,2,S,S,2,M,1,1,B,A
1020054,15,S,S,1,M,6,1,C,A
1020055,3,M,S,1,M,3,,C,M
1020056,3,S,S,6,M,6,1,I,A
1020057,3,M,S,2,M,1,,I,E
1020058,7,S,A,3,M,1,,C,A
1020059,9,S,M,4,M,6,3,,A
1020060,1,S,S,1,M,6,1,C,A
1020061,10,M,S,2,M,7,,H,B
1020062,1,S,S,6,M,3,2,,A
1020063,6,S,A,2,M,8,2,I,A
1020064,10,S,M,5,M,6,2,I,A
1020065,,,U,,,,,,
1020066,3,M,S,1,M,3,1,C,B
1020067,5,M,B,1,M,3,1,C,K
1020068,2,S,M,2,M,5,1,G,A
1020069,0,S,A,2,M,4,1,C,A
1020070,8,S,M,3,M,7,1,,A
1020071,1,S,A,2,M,6,2,C,A
1020072,1,M,S,2,M,6,2,B,C
1020073,4,S,M,4,M,9,1,,A
1020074,,M,M,1,M,7,,,
1020075,7,S,M,2,M,7,2,C,A
1020076,1,M,B,1,M,7,2,C,E
1020077,,,U,,,,,,
1020078,4,M,S,1,M,1,1,C,J
1020079,,,U,,,,,,
1020080,,,B,1,M,,,A,
1020081,7,S,M,2,M,4,1,C,A
1020082,1,S,M,4,M,9,2,I,A
1020083,,,U,,,,,,
1020084,4,M,U,2,M,7,,C,O
1020085,12,S,M,3,M,7,1,C,A
1020086,3,S,U,3,M,9,2,I,A
1020087,,,U,,,,,,
1020088,2,S,B,1,M,3,1,A,A
1020089,7,S,A,2,M,7,1,C,A
1020090,15,S,M,4,M,7,,C,A
1020091,9,S,U,2,M,1,1,C,A
1020092,2,S,M,2,M,6,2,C,A
1020093,5,S,M,1,M,8,1,C,A
1020094,,,S,1,M,,,C,
1020095,,,U,,,,,,
1020096,,,U,,,,,,
1020097,,,U,1,M,8,2,A,
1020098,7,S,M,3,M,8,3,,A
1020099,15,S,S,6,M,3,2,C,A
